id,price,accommodates,bedrooms,bathrooms,beds,neighbourhood_cleansed,room_type,property_type,minimum_nights,latitude,longitude,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_total_listings_count,instant_bookable,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,n_amenities,amen_wifi,amen_kitchen,amen_hot_water,amen_hair_dryer,amen_bed_linens,amen_hangers,amen_essentials,amen_cooking_basics,amen_refrigerator,amen_dishes_and_silverware,amen_iron,amen_heating,amen_dedicated_workspace,amen_self_check_in,amen_long_term_stays_allowed,amen_oven,amen_shampoo,amen_dishwasher,amen_hot_water_kettle,amen_room_darkening_shades,amen_tv,amen_dining_table,amen_wine_glasses,amen_washer,amen_elevator,amen_lockbox,amen_microwave,amen_freezer,amen_stove,amen_bathtub,text_name_len,text_desc_len,text_luxury,text_view,text_central,text_modern,text_terrace,text_renovated,text_lake,text_river,text_quiet,text_design,text_spacious,text_charming
1455741990835302730,219.0,6,2.0,1.0,3.0,Werd,Entire home/apt,Entire rental unit,2,47.3693482,8.5280491,16,42,72,76,12,12,1,4.44,0,90.0,100.0,1.0,2,1,4.5,4.5,4.42,4.83,4.67,4.83,4.42,40,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,30,453,0,1,1,1,0,0,0,0,0,0,0,0
1455799895871349685,168.0,5,1.0,1.0,2.0,Rathaus,Entire home/apt,Entire rental unit,2,47.36859786282559,8.54518263862305,3,22,41,207,10,10,5,3.9,0,100.0,83.0,2.0,1,0,4.7,4.8,4.6,5.0,5.0,5.0,4.6,18,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,44,217,0,0,1,0,0,0,1,0,1,0,0,0
1456338942309278444,215.0,6,3.0,1.0,3.0,Wipkingen,Entire home/apt,Entire rental unit,1,47.39669,8.52588,21,50,80,348,9,9,5,5.29,1,100.0,100.0,1.0,16,1,4.89,5.0,5.0,5.0,5.0,4.56,4.56,11,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,291,0,0,0,1,0,0,0,0,0,1,0,0
1456383877249198804,350.0,6,2.0,1.0,2.0,Alt-Wiedikon,Entire home/apt,Entire rental unit,4,47.36925981817127,8.514022039908658,28,58,88,88,0,0,0,,0,,67.0,,1,0,,,,,,,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,59,0,0,0,0,0,0,0,0,1,0,0,0
1456419656570660948,90.0,4,1.0,1.0,2.0,Seebach,Entire home/apt,Entire rental unit,10,47.418,8.55975,0,0,0,121,0,0,0,,0,6.0,31.0,4.0,2,0,,,,,,,,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,31,364,0,0,0,1,0,0,0,0,1,1,1,0
1456447444979033104,523.0,6,3.0,2.0,3.0,Alt-Wiedikon,Entire home/apt,Entire rental unit,30,47.36394,8.51842,30,60,90,365,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,28,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,48,232,0,0,0,0,0,0,0,0,0,0,0,0
1456731373028508484,147.0,2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,2,47.377520477914544,8.522295915344221,0,0,0,90,1,1,0,0.39,0,100.0,100.0,2.0,6,0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,496,1,0,1,1,0,0,0,0,1,0,0,0
1456980378134428268,200.0,4,2.0,2.0,2.0,Seefeld,Private room,Private room in rental unit,1,47.3526889,8.5591194,30,60,90,365,0,0,0,,0,40.0,6.0,4.0,2,0,,,,,,,,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,33,385,0,1,0,0,0,0,1,0,1,0,0,1
1457050812248646228,52.0,1,1.0,0.5,1.0,Escher Wyss,Private room,Private room in rental unit,1,47.3895,8.52228,18,41,71,71,0,0,0,,0,0.0,0.0,4.0,1,0,,,,,,,,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24,489,0,0,0,0,1,0,0,0,0,0,1,0
1457247729959125423,217.0,2,1.0,1.0,1.0,Oerlikon,Entire home/apt,Entire rental unit,30,47.4092,8.53819,7,37,67,342,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,45,277,0,0,0,1,0,0,0,0,0,0,0,0
1457255268594067190,178.0,2,1.0,1.0,1.0,Oerlikon,Entire home/apt,Entire rental unit,30,47.4091958,8.5381854,1,1,29,304,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,45,230,0,0,0,0,0,0,0,0,0,0,0,0
1457270394148803041,119.0,2,0.0,1.0,1.0,Oerlikon,Entire home/apt,Entire rental unit,30,47.4091958,8.5381854,4,4,4,156,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,45,278,0,0,0,1,0,0,0,0,0,0,0,0
1457270745728392903,124.0,2,0.0,1.0,1.0,Oerlikon,Entire home/apt,Entire rental unit,30,47.4091958,8.5381854,0,0,0,272,1,1,0,0.79,0,100.0,99.0,3.0,214,1,4.0,5.0,5.0,5.0,5.0,4.0,4.0,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,39,280,0,0,0,1,0,0,0,0,0,0,0,0
1457307459785662501,160.0,2,1.0,1.0,1.0,City,Entire home/apt,Entire rental unit,1,47.37439832875868,8.53838901181202,14,40,63,279,2,2,0,0.68,0,100.0,100.0,1.0,3,1,2.5,2.5,2.5,3.0,3.5,5.0,2.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,489,0,0,0,0,1,0,0,0,0,0,0,1
1457833231317099327,400.0,4,2.0,1.0,2.0,Unterstrass,Entire home/apt,Entire rental unit,1,47.3867854778223,8.538381802774651,25,55,85,360,0,0,0,,1,100.0,100.0,1.0,16,1,,,,,,,,44,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,11,358,0,0,0,0,0,0,0,0,0,1,1,1
1457846308791253425,568.0,6,3.0,1.0,6.0,Unterstrass,Entire home/apt,Entire rental unit,1,47.38816703188644,8.539569350921697,22,52,75,344,0,0,0,,1,100.0,100.0,1.0,16,1,,,,,,,,46,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,12,334,0,0,0,1,0,0,0,0,0,0,0,1
1457932234106422222,119.0,2,0.0,1.0,1.0,Oerlikon,Entire home/apt,Entire rental unit,30,47.4091958,8.5381854,0,0,0,214,1,1,0,0.79,0,100.0,99.0,3.0,214,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,45,221,0,0,0,0,0,0,0,0,0,0,0,0
1458123599719185701,58.0,6,1.0,1.0,6.0,Seebach,Private room,Private room in rental unit,1,47.42308,8.53625,26,56,86,361,5,5,0,1.85,1,89.0,31.0,2.0,12,0,4.8,5.0,5.0,4.6,5.0,4.8,4.8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,296,0,0,0,0,0,0,0,0,1,0,0,0
1458535029888245513,212.0,1,1.0,1.0,1.0,Lindenhof,Entire home/apt,Entire rental unit,2,47.3704824,8.5402836,25,51,81,351,8,8,3,2.96,1,100.0,100.0,1.0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,40,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,21,514,0,0,0,0,0,0,1,0,1,0,0,1
1458569891998349279,82.0,2,1.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,3,47.39076139657208,8.545307055285138,0,0,0,52,2,2,1,1.18,0,100.0,100.0,1.0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,29,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,29,337,0,0,0,0,0,0,0,0,1,0,0,0
1459235906289046972,592.0,10,4.0,3.0,5.0,Seebach,Entire home/apt,Entire rental unit,2,47.41450469999999,8.5469274,30,60,90,365,0,0,0,,1,100.0,100.0,1.0,38,0,,,,,,,,43,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,43,432,0,0,1,0,1,0,0,0,0,0,0,0
1459530479751645739,147.0,4,2.0,1.0,2.0,Unterstrass,Entire home/apt,Entire rental unit,2,47.40034,8.54291,6,16,29,279,17,17,6,6.14,0,100.0,72.0,2.0,2,0,4.94,4.94,4.94,5.0,5.0,4.76,4.71,42,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,29,481,0,0,1,0,0,0,0,0,1,0,1,1
1459633194919094017,116.0,2,1.0,1.0,1.0,Langstrasse,Private room,Private room in rental unit,2,47.3789729,8.531623399999999,20,43,73,73,6,6,3,2.47,0,100.0,52.0,2.0,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,49,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,49,394,0,0,0,1,0,0,0,0,0,0,1,0
1459910682827772322,89.0,2,0.0,1.0,1.0,Unterstrass,Entire home/apt,Entire rental unit,2,47.38822,8.53756,0,0,0,0,5,5,0,2.0,0,100.0,92.0,1.0,95,1,5.0,5.0,4.8,5.0,5.0,5.0,4.8,38,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,22,370,0,0,0,1,0,0,0,0,0,0,0,1
1460178381041515283,62.0,4,0.0,1.0,4.0,Seebach,Private room,Private room in rental unit,1,47.42378,8.53636,29,59,89,364,3,3,0,1.11,1,89.0,31.0,2.0,12,0,5.0,5.0,5.0,4.0,4.67,4.67,5.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,360,0,0,0,0,0,0,0,0,1,0,0,0
1460243331987956624,156.0,2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,2,47.37842,8.52528,11,14,14,14,9,9,3,4.66,1,100.0,98.0,1.0,13,1,4.89,4.56,4.78,4.67,5.0,4.78,4.78,34,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,23,58,0,1,0,1,0,0,0,0,0,0,0,0
1460682005719730691,117.0,2,1.0,1.0,1.0,Weinegg,Entire home/apt,Entire rental unit,2,47.3622792981374,8.558290857672137,28,53,83,260,6,6,3,3.67,0,85.0,98.0,1.0,30,1,4.83,5.0,4.83,5.0,5.0,4.83,4.83,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,161,0,0,0,1,0,0,0,0,0,0,0,0
1460775012460482964,86.0,3,1.0,1.0,1.0,Fluntern,Entire home/apt,Entire rental unit,10,47.3793706,8.5661409,26,56,86,361,0,0,0,,0,40.0,9.0,4.0,2,0,,,,,,,,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,262,0,0,0,0,0,0,0,0,1,0,1,0
1461990956870278610,56.0,2,1.0,1.0,2.0,Seebach,Private room,Private room in rental unit,1,47.4240712,8.536818799999999,30,60,90,365,3,3,1,1.23,1,89.0,31.0,2.0,12,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,509,0,0,0,0,0,0,0,0,1,0,0,0
1462000739873454826,58.0,2,1.0,1.0,2.0,Seebach,Private room,Private room in rental unit,1,47.4240712,8.536818799999999,30,60,90,365,2,2,0,1.28,1,89.0,31.0,2.0,12,0,4.5,4.5,4.5,5.0,5.0,5.0,4.5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,346,0,0,0,0,0,0,0,0,1,0,0,0
1462010067974638078,58.0,2,1.0,1.0,2.0,Seebach,Private room,Private room in rental unit,1,47.422973949641566,8.537926071097836,29,59,89,364,3,3,1,1.15,1,89.0,31.0,2.0,12,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,356,0,0,0,0,0,0,0,0,1,0,0,0
1462140973179243240,190.0,2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,3,47.377922075448105,8.529745746053287,18,48,72,86,3,3,3,3.0,0,100.0,80.0,1.0,2,0,5.0,4.67,4.33,4.67,5.0,4.67,5.0,29,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,26,386,0,0,1,0,0,0,0,0,0,0,0,1
1462873765312838928,181.0,4,3.0,2.0,3.0,Gewerbeschule,Entire home/apt,Entire rental unit,4,47.38461219812182,8.527810103781716,0,26,54,309,4,4,1,2.93,1,100.0,94.0,1.0,52,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,51,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,44,196,0,0,1,0,0,0,0,0,0,0,0,0
1463181346401487952,61.0,2,1.0,1.0,1.0,Seebach,Private room,Private room in rental unit,1,47.4244782,8.5360333,30,60,90,365,2,2,0,0.83,1,89.0,31.0,2.0,12,0,5.0,4.5,4.5,5.0,5.0,4.5,5.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,452,0,0,0,0,0,0,0,0,0,0,0,0
1463525482963171008,193.0,3,1.0,1.0,2.0,Altstetten,Entire home/apt,Entire rental unit,1,47.38955,8.4941,0,0,8,269,0,0,0,,0,60.0,0.0,3.0,1,0,,,,,,,,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25,411,0,0,0,0,0,0,0,0,1,0,0,0
1463587595236252873,202.0,2,1.0,1.0,1.0,Hard,Entire home/apt,Entire rental unit,1,47.38298,8.5122,0,0,0,79,0,0,0,,0,,,,1,0,,,,,,,,19,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,27,341,0,0,0,0,0,0,0,0,0,0,1,0
1463991191996958867,177.0,2,1.0,1.0,2.0,Alt-Wiedikon,Entire home/apt,Entire rental unit,1,47.3632,8.51903,30,60,90,365,0,0,0,,0,,,,1,0,,,,,,,,48,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1464393751697114638,87.0,1,1.0,1.0,1.0,Gewerbeschule,Entire home/apt,Entire rental unit,1,47.3825442,8.5300482,7,7,29,293,10,10,5,4.84,1,99.0,100.0,1.0,15,0,4.6,4.7,4.9,4.7,4.9,4.6,4.4,33,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,38,519,0,0,1,0,0,1,0,0,1,0,0,1
1464999365309921657,82.0,1,1.0,1.0,1.0,Gewerbeschule,Entire home/apt,Entire rental unit,1,47.3825442,8.5300482,11,29,37,288,12,12,6,5.63,1,99.0,100.0,1.0,15,1,4.83,4.92,4.83,4.67,4.92,4.92,4.75,28,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,37,519,0,0,1,0,0,1,0,0,1,0,0,1
1465039077169169690,154.0,2,1.0,1.0,1.0,Seebach,Entire home/apt,Entire rental unit,30,47.41640719999999,8.5494077,0,0,0,60,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,44,279,0,0,0,1,0,0,0,0,0,0,1,0
1465039398864442507,164.0,2,1.0,1.0,1.0,Seebach,Entire home/apt,Entire rental unit,30,47.41640719999999,8.5494077,0,0,0,0,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,41,252,0,1,0,0,0,0,0,0,0,0,0,0
1465239712197184573,630.0,6,2.0,1.0,3.0,Rathaus,Entire home/apt,Entire rental unit,2,47.375617994236485,8.544180249790006,13,40,57,57,9,9,4,4.15,1,100.0,100.0,1.0,23,1,5.0,5.0,5.0,5.0,5.0,5.0,4.89,68,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,49,408,0,0,1,0,0,0,0,0,1,0,0,0
1465869572865915820,124.0,2,0.0,1.0,1.0,Oerlikon,Entire home/apt,Entire rental unit,30,47.4091958,8.5381854,0,27,57,332,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,39,248,0,0,0,0,0,0,0,0,0,0,0,0
1465877131277174466,135.0,2,0.0,1.0,1.0,Oerlikon,Entire home/apt,Entire rental unit,30,47.4091958,8.5381854,0,0,28,303,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,45,225,0,0,0,0,0,0,0,0,0,0,0,0
1465905783306529647,149.0,2,0.0,1.0,1.0,Oerlikon,Entire home/apt,Entire rental unit,30,47.4091958,8.5381854,0,0,0,29,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,45,225,0,0,0,0,0,0,0,0,0,0,0,0
1466227069943518369,49.0,1,1.0,1.0,1.0,Gewerbeschule,Private room,Private room in rental unit,30,47.38156,8.53403,0,0,0,50,1,1,1,1.0,0,95.0,87.0,1.0,98,0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,30,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,40,421,0,0,0,0,0,0,0,0,0,0,0,0
1466227392928095718,49.0,1,1.0,1.0,1.0,Gewerbeschule,Private room,Private room in rental unit,30,47.38095,8.53428,0,0,27,111,0,0,0,,0,95.0,87.0,1.0,98,0,,,,,,,,30,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,40,421,0,0,0,0,0,0,0,0,0,0,0,0
1466227654585520843,49.0,1,1.0,1.0,1.0,Gewerbeschule,Private room,Private room in rental unit,30,47.38218,8.5346,11,41,71,155,0,0,0,,0,95.0,87.0,1.0,98,0,,,,,,,,30,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,40,421,0,0,0,0,0,0,0,0,0,0,0,0
1466459973513429892,127.0,2,1.0,0.5,1.0,Seefeld,Private room,Private room in rental unit,1,47.3526889,8.5591194,30,60,90,365,2,2,1,1.18,0,80.0,100.0,2.0,3,0,4.5,4.5,3.5,5.0,4.5,5.0,4.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,180,0,0,1,0,1,0,1,0,1,0,0,0
1466633392493480009,101.0,2,1.0,1.0,1.0,Alt-Wiedikon,Entire home/apt,Entire rental unit,1,47.36818,8.51976,22,52,82,357,16,16,7,7.27,1,100.0,100.0,1.0,8,1,4.69,4.81,4.44,5.0,4.88,4.75,4.38,32,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,40,164,0,0,0,0,0,0,0,0,0,0,0,1
1466840353576347438,62.0,2,1.0,2.0,1.0,Friesenberg,Private room,Private room in home,1,47.3477475,8.4947217,14,44,71,316,18,18,7,8.31,0,100.0,100.0,1.0,2,0,4.78,4.78,4.78,4.67,4.89,4.72,4.83,37,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,26,439,0,1,0,1,0,0,1,0,0,0,0,0
1467211819473297353,300.0,4,2.0,1.0,2.0,Mühlebach,Entire home/apt,Entire rental unit,1,47.355753310871,8.55858537821085,30,60,90,365,0,0,0,,0,71.0,0.0,3.0,28,0,,,,,,,,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,46,170,0,0,0,0,0,0,0,0,0,0,0,0
1467216167449865862,176.0,2,1.0,1.0,1.0,Gewerbeschule,Entire home/apt,Entire rental unit,4,47.38393837718226,8.528874487757239,28,58,88,363,0,0,0,,0,20.0,10.0,4.0,8,0,,,,,,,,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,348,0,0,0,0,0,0,0,0,0,0,0,1
1467305945492729018,91.0,1,1.0,1.0,1.0,Enge,Private room,Private room in rental unit,1,47.35242329295452,8.527438486508169,30,60,86,264,6,6,3,2.9,0,100.0,100.0,1.0,1,0,5.0,5.0,5.0,5.0,5.0,4.83,4.83,15,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,24,485,0,0,1,0,0,0,1,0,0,0,1,0
1467371960946489840,173.0,4,2.0,1.5,2.0,Saatlen,Entire home/apt,Entire rental unit,30,47.4147328,8.5685535,0,0,0,213,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,44,252,0,0,0,0,0,0,0,0,0,0,0,0
1468002432951807804,101.0,3,1.0,1.0,1.0,Wollishofen,Entire home/apt,Entire rental unit,3,47.34142074281842,8.52764038301523,0,17,47,47,0,0,0,,0,50.0,20.0,3.0,2,0,,,,,,,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,533,0,0,0,0,0,0,1,0,0,0,0,0
1468087162352243641,238.0,4,2.0,1.0,2.0,Saatlen,Entire home/apt,Entire rental unit,30,47.4147328,8.5685535,0,0,0,29,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,43,224,0,0,0,0,0,0,0,0,0,0,1,0
1469498928448852768,187.0,4,2.0,1.0,2.0,Werd,Entire home/apt,Entire rental unit,1,47.37375573946672,8.52529875934124,7,28,46,298,30,30,16,13.43,0,100.0,100.0,1.0,1,0,4.8,4.7,4.97,4.77,4.87,4.9,4.77,60,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,50,394,0,0,0,1,0,0,1,0,0,1,1,0
1470150261836307367,195.0,2,1.0,1.0,1.0,Saatlen,Entire home/apt,Entire rental unit,30,47.4147328,8.5685535,0,0,0,182,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,28,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,44,281,0,0,0,1,0,0,0,0,0,0,1,1
1470171252459092699,146.0,2,2.0,2.0,2.0,Unterstrass,Entire home/apt,Entire rental unit,6,47.38503821161592,8.537820850262454,0,27,44,134,0,0,0,,0,100.0,100.0,2.0,4,0,,,,,,,,53,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,50,530,0,1,1,1,0,1,0,1,1,0,1,0
1470347095104892901,90.0,2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,2,47.37705706505163,8.528233009004406,6,12,19,19,12,12,6,7.06,0,97.0,90.0,1.0,3,1,5.0,5.0,5.0,4.83,4.83,4.92,4.92,32,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,33,624,0,0,1,1,0,0,1,0,0,0,1,0
1470763088671578912,83.0,2,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire rental unit,2,47.37533846412187,8.515111624098841,4,11,28,111,15,15,7,6.62,0,97.0,73.0,2.0,1,0,5.0,5.0,5.0,5.0,5.0,4.93,5.0,8,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,470,0,0,1,0,0,0,1,0,0,0,0,0
1470803113801250332,116.0,5,1.0,1.0,3.0,Seebach,Entire home/apt,Entire rental unit,1,47.42450549454795,8.53581546065632,30,60,90,175,0,0,0,,0,97.0,100.0,1.0,109,1,,,,,,,,14,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39,539,0,0,0,0,0,0,0,0,0,0,0,1
1470812136903006511,127.0,7,1.0,1.0,4.0,Seebach,Entire home/apt,Entire rental unit,1,47.42450060793729,8.536895702085983,28,58,88,363,0,0,0,,0,97.0,100.0,1.0,109,1,,,,,,,,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39,532,0,0,0,0,0,0,0,0,0,0,0,0
1470812835341038208,147.0,7,1.0,1.0,4.0,Seebach,Entire home/apt,Entire rental unit,1,47.42422,8.53541,30,60,90,365,1,1,0,0.45,0,97.0,100.0,1.0,109,1,2.0,2.0,3.0,1.0,1.0,1.0,1.0,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39,211,0,0,0,0,0,0,0,0,0,0,0,0
