accommodates,bedrooms,bathrooms,beds,neighbourhood_cleansed,room_type,property_type,minimum_nights,latitude,longitude,instant_bookable,n_amenities,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,amen_wifi,amen_kitchen,amen_hot_water,amen_hair_dryer,amen_bed_linens,amen_hangers,amen_essentials,amen_cooking_basics,amen_refrigerator,amen_dishes_and_silverware,amen_iron,amen_heating,amen_dedicated_workspace,amen_self_check_in,amen_long_term_stays_allowed,amen_oven,amen_shampoo,amen_dishwasher,amen_hot_water_kettle,amen_room_darkening_shades,amen_tv,amen_dining_table,amen_wine_glasses,amen_washer,amen_elevator,amen_lockbox,amen_microwave,amen_freezer,amen_stove,amen_bathtub,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_total_listings_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,text_name_len,text_desc_len,text_luxury,text_view,text_central,text_modern,text_terrace,text_renovated,text_lake,text_river,text_quiet,text_design,text_spacious,text_charming,dist_hallenstadion_km,dist_letzigrund_km,dist_messe_km,dist_opernhaus_km,dist_hb_km,min_dist_venue_km
2,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire rental unit,4,47.37765909615558,8.508802088060284,1,10,0,0,0,0,0,0,0,,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,92.0,89.0,1.0,398,,,,,,,,47,467,0,0,0,1,0,0,0,0,0,0,1,1,6.744635117518619,0.4572795731247896,4.680465456821913,3.1423994567211,2.371846736163523,0.4572795731247896
2,1.0,1.0,1.0,Gewerbeschule,Private room,Private room in rental unit,1,47.3836,8.5317,0,48,0,19,49,324,6,0,0,0.15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,86.0,88.0,1.0,9,4.33,4.33,4.33,4.17,4.33,4.17,4.0,48,205,0,0,1,0,0,0,0,0,0,0,1,1,5.51366696892871,2.188687664523649,3.1993067793751706,2.3066981165016363,0.9060875748866111,0.9060875748866111
2,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire rental unit,1,47.37969,8.50649,1,24,0,0,25,206,90,13,0,1.23,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,100.0,100.0,1.0,23,4.78,4.86,4.91,4.91,4.9,4.7,4.61,47,311,0,0,0,0,0,0,0,0,0,0,0,1,6.627432634361411,0.2423440622838699,4.62668457101986,3.399597062458073,2.5535086069271946,0.2423440622838699
2,2.0,1.0,2.0,Enge,Entire home/apt,Entire rental unit,10,47.36875,8.53467,0,12,23,53,83,176,18,1,0,0.3,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100.0,20.0,3.0,2,5.0,4.94,5.0,5.0,5.0,5.0,5.0,38,460,1,0,1,1,0,0,1,1,1,1,0,0,7.0881549891027325,2.642446186023965,4.705138344547217,0.9587363371021462,1.1022300043147368,0.9587363371021462
2,1.0,1.0,1.0,Enge,Private room,Private room in rental unit,7,47.35843,8.52863,0,63,7,7,36,36,50,9,0,0.47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,100.0,96.0,2.0,5,4.88,4.9,4.65,4.94,4.92,4.94,4.86,35,414,0,0,0,0,0,0,0,0,1,0,0,0,8.297321450457956,3.0126397503598397,5.928149110089519,1.5466287912649197,2.336556428643387,1.5466287912649197
5,1.0,1.0,1.0,Seebach,Entire home/apt,Entire rental unit,2,47.4143668,8.5452768,1,29,5,13,29,29,22,6,0,0.99,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,100.0,86.0,1.0,1,4.95,5.0,4.82,5.0,5.0,4.82,4.86,35,354,0,0,0,0,0,0,0,0,0,0,0,0,1.9533760968229645,5.010039172856354,0.5461740016493306,5.445516220954721,4.072190110688104,0.5461740016493306
2,1.0,1.0,1.0,Mühlebach,Entire home/apt,Entire rental unit,2,47.36273,8.55058,1,42,19,19,19,19,15,9,0,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,100.0,92.0,1.0,95,4.8,4.73,4.67,4.87,4.87,4.8,4.8,43,315,0,0,0,1,0,0,1,0,0,0,0,1,7.669544908763381,4.014100453441469,5.258297453877986,0.4327325140891194,1.8559935252727686,0.4327325140891194
2,0.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire rental unit,30,47.3755316,8.514229799999999,1,24,0,0,0,0,1,0,0,0.03,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,100.0,99.0,3.0,214,5.0,1.0,5.0,5.0,5.0,4.0,4.0,47,247,0,0,0,0,0,0,0,0,0,0,0,0,6.786314046674262,0.9286174717561301,4.624224829226068,2.67178479634406,1.980631602505199,0.9286174717561301
3,2.0,1.5,2.0,City,Entire home/apt,Entire rental unit,6,47.3772,8.54176,0,6,10,40,70,257,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83.0,0.0,2.0,12,,,,,,,,34,161,0,1,1,0,0,0,1,0,0,0,0,0,6.088054432131229,2.906204672866704,3.6833569886183164,1.357829708337939,0.13469962991984055,0.13469962991984055
2,1.0,1.0,1.0,Enge,Entire home/apt,Entire rental unit,2,47.36333327978825,8.53342525196797,1,37,8,10,10,10,5,5,0,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,100.0,95.0,1.0,252,5.0,5.0,4.8,5.0,5.0,5.0,5.0,32,422,0,0,1,1,0,0,1,0,0,0,0,1,7.697715029771953,2.887616288814243,5.313370497592504,1.003865279697662,1.7004724728366325,1.003865279697662
2,1.0,2.0,1.0,Hirslanden,Private room,Private room in rental unit,1,47.36042,8.56528,0,6,0,0,22,109,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,0.0,4.0,1,,,,,,,,36,58,0,0,0,1,0,0,0,0,0,0,0,0,8.014479035636159,5.122558294756997,5.654257762903491,1.526021778937092,2.704981537810659,1.526021778937092
4,2.0,1.0,2.0,Werd,Entire home/apt,Entire rental unit,1,47.3739935,8.5215063,0,44,6,12,25,282,207,89,6,7.63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,100.0,100.0,1.0,17,4.9,4.92,4.92,4.94,4.95,4.79,4.7,40,569,0,0,1,0,0,0,0,0,0,0,0,0,6.753696327796929,1.4969288285341833,4.493282034599707,2.1041875786187645,1.4803233394479491,1.4803233394479491
4,1.0,1.0,2.0,Seebach,Entire home/apt,Entire rental unit,2,47.4145029,8.5469001,1,47,19,44,72,345,21,21,3,1.97,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,100.0,100.0,1.0,38,4.86,4.86,4.76,4.81,5.0,4.71,4.71,49,513,0,0,0,1,1,0,0,0,0,0,1,1,1.922207702935876,5.099550282608252,0.5167804096942296,5.460123153192616,4.100264128965767,0.5167804096942296
1,0.0,1.0,1.0,Hochschulen,Entire home/apt,Entire rental unit,3,47.37119,8.54759,1,33,27,57,87,362,41,6,1,0.57,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,100.0,94.0,1.0,52,4.51,4.59,4.34,4.63,4.59,4.85,4.39,25,274,0,0,1,0,0,0,1,0,0,0,0,0,6.7299404736863195,3.457746721549293,4.316144823473634,0.6500262044160544,0.9263023711467052,0.6500262044160544
2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,3,47.37665,8.53022,0,39,23,26,26,26,208,24,4,1.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,100.0,96.0,1.0,7,4.71,4.8,4.67,4.8,4.86,4.77,4.65,29,110,0,0,1,0,0,0,0,0,0,0,0,1,6.290903807442074,2.049918738258259,3.9580391202305303,1.7462826674137253,0.771621948641753,0.771621948641753
4,1.0,1.0,2.0,Seefeld,Entire home/apt,Entire rental unit,2,47.35733,8.55358,1,30,14,16,16,61,47,16,3,0.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,100.0,95.0,1.0,252,4.87,4.83,4.89,4.98,4.89,4.91,4.7,42,463,0,0,1,1,0,0,0,0,0,0,1,0,8.275267499541672,4.5122990692549125,5.868626072353624,1.047706693474704,2.4963812983984157,1.047706693474704
3,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire rental unit,1,47.37186,8.51093,0,6,27,54,84,359,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,4.0,2,,,,,,,,32,40,0,0,0,0,0,0,0,0,0,0,0,0,7.259555816557835,1.016378766220076,5.101687142670691,2.7661401731896382,2.3113218085802214,1.016378766220076
6,3.0,2.0,3.0,Rathaus,Entire home/apt,Entire condo,2,47.3752192,8.5448015,0,70,20,45,66,151,35,35,5,3.33,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,100.0,100.0,1.0,6,4.97,5.0,4.97,5.0,5.0,5.0,4.77,32,499,0,0,0,0,1,0,1,1,0,0,1,0,6.290325359937218,3.15935246596004,3.878004212308653,1.0984612580333195,0.4513870075746446,0.4513870075746446
3,1.0,1.0,2.0,Mühlebach,Entire home/apt,Entire rental unit,30,47.36496,8.55184,0,40,29,59,89,364,4,0,0,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,,14.0,,17,5.0,5.0,5.0,5.0,5.0,5.0,4.75,49,502,0,0,0,0,0,0,1,0,1,0,1,1,7.423239108611702,3.992411047319316,5.01415576759139,0.41262395578786026,1.6809341775796265,0.41262395578786026
2,1.0,1.0,1.0,Langstrasse,Private room,Private room in rental unit,3,47.37635,8.52271,0,37,3,14,30,61,25,25,6,7.35,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,100.0,78.0,1.0,2,4.8,4.92,4.96,4.88,4.88,4.92,4.8,31,440,0,0,0,1,0,0,0,0,1,0,1,0,6.476468509715858,1.5003438451122915,4.218823694472009,2.1599143268154175,1.3356558904843663,1.3356558904843663
2,1.0,1.0,1.0,Enge,Entire home/apt,Entire rental unit,7,47.36296896763226,8.531407214982568,0,7,9,39,57,143,1,1,0,0.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57.0,14.0,3.0,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,33,374,0,1,0,1,0,0,1,0,0,0,1,0,7.762925831385881,2.7961248814700417,5.387409846173945,1.161106359329984,1.7902331920527241,1.161106359329984
6,2.0,1.0,1.0,Witikon,Entire home/apt,Entire rental unit,2,47.35985,8.59478,0,44,26,56,85,358,3,0,0,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0.0,0.0,4.0,2,5.0,5.0,4.67,4.67,5.0,5.0,4.33,27,42,0,0,0,0,0,0,0,0,0,0,0,0,8.685975403043303,7.2240644644793015,6.571471685563519,3.6958005782214913,4.567477628302345,3.6958005782214913
2,1.0,1.0,1.0,Höngg,Entire home/apt,Entire rental unit,1,47.3994173,8.495862299999999,0,58,24,24,24,24,8,5,1,0.52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,100.0,98.0,1.0,15,4.88,4.88,5.0,5.0,5.0,4.5,4.63,44,500,0,1,0,0,0,0,0,1,0,0,0,0,5.401286837824192,2.295165847455958,4.139727654809445,5.365231166000408,4.112887547881255,2.295165847455958
1,1.0,1.0,1.0,Langstrasse,Private room,Private room in rental unit,3,47.37723,8.52996,0,14,24,54,79,169,7,0,0,0.11,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,4.0,7,4.43,4.14,4.0,4.43,4.14,4.14,4.29,35,191,0,0,1,0,0,0,0,0,0,0,0,0,6.232753276257005,2.021845205513372,3.9046670405556445,1.8064045669222533,0.7821295382053703,0.7821295382053703
2,1.0,1.0,1.0,Weinegg,Entire home/apt,Entire rental unit,1,47.36124,8.56048,1,23,20,50,80,165,14,8,2,0.59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,97.0,100.0,1.0,109,4.64,4.79,4.86,4.57,4.86,4.71,4.71,34,391,0,0,1,0,0,0,1,0,0,0,0,0,7.878264569047493,4.756043637203114,5.4951393890363045,1.1569663018063456,2.3961130574256977,1.1569663018063456
5,3.0,2.0,5.0,Sihlfeld,Entire home/apt,Entire rental unit,5,47.37073,8.5059,0,42,0,0,0,10,6,2,0,0.07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,100.0,75.0,2.0,2,5.0,5.0,5.0,5.0,5.0,5.0,4.83,45,490,0,1,0,0,0,0,0,0,0,0,0,1,7.531965642316939,0.9837389494300591,5.422162420391632,3.1071345668503776,2.7102997010810665,0.9837389494300591
2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,7,47.377,8.52998,0,20,0,26,56,331,2,1,1,0.09,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,81.0,84.0,3.0,21,5.0,5.0,4.0,5.0,5.0,5.0,5.0,37,421,0,0,0,1,0,1,0,0,0,0,0,0,6.2572561823785895,2.026553724855674,3.928008017018869,1.7868259842610683,0.7834866261579626,0.7834866261579626
5,1.0,1.0,3.0,Albisrieden,Entire home/apt,Entire rental unit,1,47.372757734607376,8.501602864735212,1,15,28,58,88,327,8,8,2,4.8,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97.0,100.0,1.0,109,4.75,4.75,4.88,4.0,4.88,4.88,4.38,50,155,0,0,0,0,0,0,0,0,0,0,0,1,7.4800265051402945,0.7495603292269148,5.446590128569318,3.4714292173418366,2.969481529500151,0.7495603292269148
7,3.0,1.5,5.0,Alt-Wiedikon,Entire home/apt,Entire rental unit,2,47.3669607,8.5226901,1,6,25,53,75,329,20,20,0,1.98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,100.0,100.0,1.0,3,4.85,4.85,4.85,4.85,4.9,4.4,4.6,30,504,0,1,0,0,1,0,0,0,0,0,1,0,7.476151800178486,2.0112734749413335,5.16798062476923,1.7940879999325572,1.7994921460063886,1.7940879999325572
2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,2,47.3788667565266,8.525289618607493,1,34,12,37,40,65,4,4,2,2.73,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,100.0,98.0,1.0,13,5.0,4.75,5.0,4.5,5.0,4.25,4.75,25,77,0,0,0,0,0,0,0,0,0,0,0,0,6.150844010819693,1.6567692160425325,3.881139713531932,2.183920963530217,1.1353231298237771,1.1353231298237771
1,1.0,1.0,1.0,Seefeld,Private room,Private room in rental unit,1,47.355751037597656,8.554276466369629,0,53,23,50,80,260,74,14,2,1.75,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,100.0,91.0,1.0,1,4.97,4.99,4.99,4.96,5.0,4.96,4.85,36,253,0,0,0,0,1,0,0,0,0,0,1,0,8.452789475980605,4.653366504118589,6.047330236908608,1.2260154336568199,2.6783605011524836,1.2260154336568199
2,1.0,1.0,1.0,Wipkingen,Entire home/apt,Entire rental unit,1,47.39187,8.52861,1,17,25,55,85,360,0,0,0,,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,100.0,100.0,1.0,79,,,,,,,,41,411,0,0,0,0,0,0,0,0,0,0,0,0,4.6995839453226536,2.3565905221798027,2.515492728981727,3.2338023307521673,1.7853879652287115,1.7853879652287115
2,0.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire rental unit,30,47.3712536,8.521014,1,29,0,25,55,330,2,0,0,0.08,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,100.0,99.0,3.0,214,5.0,5.0,4.5,5.0,5.0,4.0,4.5,47,293,0,0,0,0,0,0,0,0,0,0,0,0,7.054984751197895,1.6123759977703847,4.782755180320845,2.0195922095920373,1.6294971326802044,1.6123759977703847
2,1.0,1.0,1.0,Altstetten,Entire home/apt,Entire rental unit,30,47.3933804,8.4728414,1,28,0,0,0,0,1,0,0,0.05,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,100.0,99.0,3.0,214,1.0,4.0,4.0,2.0,2.0,2.0,1.0,49,273,0,0,0,0,0,0,0,0,0,0,0,0,7.171436394478343,2.770336871656891,5.993804660998555,6.3526187055042165,5.362450325187772,2.770336871656891
8,3.0,1.0,5.0,Hard,Entire home/apt,Entire rental unit,1,47.37979106244863,8.514603008128542,0,16,30,60,90,365,6,6,0,0.53,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,85.0,85.0,1.0,28,3.5,3.5,3.67,3.67,3.83,4.0,4.0,24,51,0,0,0,0,0,0,0,0,1,0,0,0,6.3413916881822425,0.8521624655681329,4.22280641950934,2.879943718596549,1.9462576291000777,0.8521624655681329
3,1.0,1.0,1.0,Hard,Entire home/apt,Entire rental unit,3,47.37688,8.5146,0,28,7,34,64,339,1,0,0,0.02,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,100.0,100.0,1.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,28,540,0,0,1,1,0,0,1,0,1,0,0,0,6.637495277396142,0.895802892697066,4.484755410060667,2.7137230490120707,1.93846579706411,0.895802892697066
4,2.0,1.0,2.0,Unterstrass,Entire home/apt,Entire rental unit,2,47.40034,8.54291,0,42,6,16,29,279,17,17,6,6.14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,100.0,72.0,2.0,2,4.94,4.94,4.94,5.0,5.0,4.76,4.71,29,481,0,0,1,0,0,0,0,0,1,0,1,1,3.522150094718538,3.7832311199423323,1.1563532344055723,3.894026130246919,2.5029380954855664,1.1563532344055723
6,2.0,2.0,2.0,Mühlebach,Entire home/apt,Entire rental unit,2,47.36136,8.55271,1,32,17,17,17,62,74,20,0,0.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,100.0,95.0,1.0,252,4.89,4.95,4.89,4.92,4.97,4.93,4.74,46,421,0,0,0,1,0,0,1,0,0,0,1,0,7.825182217519212,4.227206317143105,5.4173651400677905,0.6539655957973881,2.0629984434519506,0.6539655957973881
2,1.0,1.0,1.0,Wipkingen,Entire home/apt,Entire rental unit,1,47.3909141,8.5280004,1,5,27,57,87,362,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100.0,100.0,1.0,79,,,,,,,,41,478,1,0,0,0,0,0,0,0,0,0,0,0,4.815107249040625,2.2577240385906423,2.628262997378405,3.157243167992175,1.718019213246602,1.718019213246602
6,2.0,1.0,4.0,Sihlfeld,Entire home/apt,Entire rental unit,2,47.37335,8.51919,1,44,19,21,21,21,23,23,0,2.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,100.0,95.0,1.0,252,4.96,5.0,4.91,5.0,4.91,4.87,4.87,37,451,0,0,1,0,0,0,0,0,0,0,1,0,6.87755927792879,1.3726530735496898,4.637819256143348,2.231701962169647,1.6681563037160836,1.3726530735496898
2,1.0,1.0,1.0,Alt-Wiedikon,Entire home/apt,Entire rental unit,7,47.36405,8.52195,0,11,28,58,82,82,7,0,0,0.08,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100.0,50.0,3.0,1,5.0,5.0,4.86,5.0,5.0,5.0,5.0,25,264,0,0,1,0,0,0,1,0,0,0,0,1,7.802917905137865,2.210381404564789,5.489200367298567,1.847573590076333,2.0691389840162953,1.847573590076333
1,1.0,1.0,1.0,Langstrasse,Private room,Private room in rental unit,1,47.37706,8.52435,0,29,26,31,31,31,90,9,1,2.08,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,100.0,90.0,2.0,4,4.81,4.86,4.79,4.81,4.89,4.84,4.62,42,426,0,0,1,0,0,0,0,0,1,0,0,1,6.363691096686077,1.6062017402367657,4.092422114530153,2.1067197161206543,1.2046191838763927,1.2046191838763927
2,1.0,1.0,1.0,Seefeld,Entire home/apt,Entire rental unit,3,47.35196442020083,8.55824620822473,0,26,29,59,89,364,2,2,0,0.64,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,87.0,31.0,2.0,16,5.0,5.0,4.0,5.0,5.0,5.0,4.5,29,494,0,0,0,0,0,0,1,0,0,1,0,0,8.89060361640558,5.141175951490118,6.494003499902908,1.740158363219716,3.1849321404846456,1.740158363219716
6,3.0,1.5,3.0,Unterstrass,Entire home/apt,Entire serviced apartment,2,47.38302,8.54072,1,37,14,31,37,283,35,9,0,0.57,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,100.0,99.0,1.0,20,4.89,4.94,5.0,4.91,4.91,4.71,4.66,47,101,0,0,0,0,0,0,0,0,0,0,0,0,5.4531463878268145,2.8460362247252173,3.058109961403474,2.0053974871512894,0.5701956094774782,0.5701956094774782
2,1.0,1.0,0.0,Wipkingen,Entire home/apt,Entire rental unit,5,47.39478,8.53188,0,15,29,59,89,269,5,1,0,0.26,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,83.0,88.0,2.0,2,4.8,5.0,4.4,4.6,4.8,4.8,4.8,31,72,0,0,0,0,0,0,0,0,1,0,0,0,4.314101768581594,2.7484751448335993,2.108953458626733,3.444982639038886,1.9811217025478698,1.9811217025478698
1,1.0,1.0,1.0,Albisrieden,Private room,Private room in home,3,47.36502,8.49349,1,37,10,30,51,294,285,32,5,2.89,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,100.0,100.0,1.0,4,4.6,4.71,4.49,4.8,4.83,4.79,4.62,47,511,0,0,0,0,0,0,0,0,0,0,0,0,8.529178133268028,1.7613871288960268,6.498338755938884,3.985133148943591,3.804903925280787,1.7613871288960268
2,1.0,1.0,1.0,Altstetten,Entire home/apt,Entire rental unit,1,47.38487,8.49385,1,23,0,0,0,92,10,0,0,0.12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,100.0,99.0,1.0,240,4.7,5.0,4.8,4.9,4.9,4.7,4.5,45,237,0,0,0,1,0,0,0,0,0,0,0,0,6.682335503678165,0.9360445286329606,4.97902142638566,4.510579438862358,3.5821491848322804,0.9360445286329606
2,1.0,1.0,0.0,Langstrasse,Entire home/apt,Entire rental unit,4,47.3797,8.53599,0,25,0,24,48,137,40,6,1,0.9,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,100.0,84.0,2.0,3,4.83,5.0,4.85,4.98,5.0,4.95,4.55,50,0,0,0,1,0,0,0,0,0,0,0,0,0,5.870845182096578,2.461599401488213,3.5003579906939915,1.7728244232198007,0.3812818006675483,0.3812818006675483
2,1.0,2.0,1.0,Enge,Entire home/apt,Entire rental unit,14,47.35415774367144,8.531150916781185,1,9,30,60,90,365,0,0,0,,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100.0,100.0,1.0,4,,,,,,,,24,279,0,0,0,1,0,0,1,0,0,0,0,0,8.73223645403587,3.5039691680394887,6.346833596345202,1.697642026626999,2.728459083894281,1.697642026626999
1,0.0,1.0,1.0,Seebach,Entire home/apt,Entire rental unit,30,47.4177432,8.5459239,1,26,0,0,0,227,0,0,0,,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,100.0,99.0,3.0,214,,,,,,,,44,219,0,0,0,0,0,0,0,0,0,0,1,0,1.5750711578078447,5.335771209791303,0.8842377191464333,5.820408627125462,4.450538031748491,0.8842377191464333
4,1.0,1.0,2.0,Seefeld,Entire home/apt,Entire rental unit,2,47.36215,8.54946,1,42,0,0,0,0,101,3,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,100.0,95.0,1.0,252,4.8,4.9,4.85,4.84,4.89,4.93,4.73,31,367,0,0,0,1,0,0,1,0,0,0,0,1,7.733607734194673,3.9702509559796595,5.321071153973623,0.428619111839487,1.882279273101155,0.428619111839487
4,1.0,1.0,2.0,Seebach,Entire home/apt,Entire rental unit,2,47.4145029,8.5469001,1,46,25,52,82,357,14,14,1,1.4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,100.0,100.0,1.0,38,4.86,4.86,4.79,4.86,5.0,4.79,4.71,49,528,0,0,1,1,1,0,0,0,0,0,1,1,1.922207702935876,5.099550282608252,0.5167804096942296,5.460123153192616,4.100264128965767,0.5167804096942296
2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,2,47.379292,8.5229707,0,41,2,2,7,14,96,80,0,7.08,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,100.0,100.0,1.0,1,4.83,4.9,4.94,4.79,4.96,4.7,4.7,50,292,0,0,1,0,0,0,0,0,0,0,0,0,6.160024889187998,1.4811476311826968,3.921872879685814,2.3450032085600423,1.3139709996493736,1.3139709996493736
